0.000000e+00, 0.000000e+00
2.857143e-07, 0.000000e+00
5.714286e-07, 0.000000e+00
8.571429e-07, 0.000000e+00
1.142857e-06, 0.000000e+00
1.428571e-06, 0.000000e+00
1.714286e-06, 0.000000e+00
2.000000e-06, 0.000000e+00
2.285714e-06, 0.000000e+00
2.571429e-06, 0.000000e+00
2.857143e-06, 0.000000e+00
3.142857e-06, 0.000000e+00
3.428571e-06, 0.000000e+00
3.714286e-06, 0.000000e+00
4.000000e-06, 0.000000e+00
4.285714e-06, 0.000000e+00
4.571429e-06, 0.000000e+00
4.857143e-06, 0.000000e+00
5.142857e-06, 0.000000e+00
5.428571e-06, 0.000000e+00
5.714286e-06, 0.000000e+00
6.000000e-06, 0.000000e+00
6.285714e-06, 0.000000e+00
6.571429e-06, 0.000000e+00
6.857143e-06, 0.000000e+00
7.142857e-06, 0.000000e+00
7.428571e-06, 0.000000e+00
7.714286e-06, 0.000000e+00
8.000000e-06, 0.000000e+00
8.285714e-06, 0.000000e+00
8.571429e-06, 0.000000e+00
8.857143e-06, 0.000000e+00
9.142857e-06, 0.000000e+00
9.428571e-06, 0.000000e+00
9.714286e-06, 0.000000e+00
1.000000e-05, 0.000000e+00
1.000000e-05, 2.857143e-07
1.000000e-05, 5.714286e-07
1.000000e-05, 8.571429e-07
1.000000e-05, 1.142857e-06
1.000000e-05, 1.428571e-06
1.000000e-05, 1.714286e-06
1.000000e-05, 2.000000e-06
1.000000e-05, 2.285714e-06
1.000000e-05, 2.571429e-06
1.000000e-05, 2.857143e-06
1.000000e-05, 3.142857e-06
1.000000e-05, 3.428571e-06
1.000000e-05, 3.714286e-06
1.000000e-05, 4.000000e-06
1.000000e-05, 4.285714e-06
1.000000e-05, 4.571429e-06
1.000000e-05, 4.857143e-06
1.000000e-05, 5.142857e-06
1.000000e-05, 5.428571e-06
1.000000e-05, 5.714286e-06
1.000000e-05, 6.000000e-06
1.000000e-05, 6.285714e-06
1.000000e-05, 6.571429e-06
1.000000e-05, 6.857143e-06
1.000000e-05, 7.142857e-06
1.000000e-05, 7.428571e-06
1.000000e-05, 7.714286e-06
1.000000e-05, 8.000000e-06
1.000000e-05, 8.285714e-06
1.000000e-05, 8.571429e-06
1.000000e-05, 8.857143e-06
1.000000e-05, 9.142857e-06
1.000000e-05, 9.428571e-06
1.000000e-05, 9.714286e-06
1.000000e-05, 1.000000e-05
9.714286e-06, 1.000000e-05
9.428571e-06, 1.000000e-05
9.142857e-06, 1.000000e-05
8.857143e-06, 1.000000e-05
8.571429e-06, 1.000000e-05
8.285714e-06, 1.000000e-05
8.000000e-06, 1.000000e-05
7.714286e-06, 1.000000e-05
7.428571e-06, 1.000000e-05
7.142857e-06, 1.000000e-05
6.857143e-06, 1.000000e-05
6.571429e-06, 1.000000e-05
6.285714e-06, 1.000000e-05
6.000000e-06, 1.000000e-05
5.714286e-06, 1.000000e-05
5.428571e-06, 1.000000e-05
5.142857e-06, 1.000000e-05
4.857143e-06, 1.000000e-05
4.571429e-06, 1.000000e-05
4.285714e-06, 1.000000e-05
4.000000e-06, 1.000000e-05
3.714286e-06, 1.000000e-05
3.428571e-06, 1.000000e-05
3.142857e-06, 1.000000e-05
2.857143e-06, 1.000000e-05
2.571429e-06, 1.000000e-05
2.285714e-06, 1.000000e-05
2.000000e-06, 1.000000e-05
1.714286e-06, 1.000000e-05
1.428571e-06, 1.000000e-05
1.142857e-06, 1.000000e-05
8.571429e-07, 1.000000e-05
5.714286e-07, 1.000000e-05
2.857143e-07, 1.000000e-05
0.000000e+00, 1.000000e-05
0.000000e+00, 9.714286e-06
0.000000e+00, 9.428571e-06
0.000000e+00, 9.142857e-06
0.000000e+00, 8.857143e-06
0.000000e+00, 8.571429e-06
0.000000e+00, 8.285714e-06
0.000000e+00, 8.000000e-06
0.000000e+00, 7.714286e-06
0.000000e+00, 7.428571e-06
0.000000e+00, 7.142857e-06
0.000000e+00, 6.857143e-06
0.000000e+00, 6.571429e-06
0.000000e+00, 6.285714e-06
0.000000e+00, 6.000000e-06
0.000000e+00, 5.714286e-06
0.000000e+00, 5.428571e-06
0.000000e+00, 5.142857e-06
0.000000e+00, 4.857143e-06
0.000000e+00, 4.571429e-06
0.000000e+00, 4.285714e-06
0.000000e+00, 4.000000e-06
0.000000e+00, 3.714286e-06
0.000000e+00, 3.428571e-06
0.000000e+00, 3.142857e-06
0.000000e+00, 2.857143e-06
0.000000e+00, 2.571429e-06
0.000000e+00, 2.285714e-06
0.000000e+00, 2.000000e-06
0.000000e+00, 1.714286e-06
0.000000e+00, 1.428571e-06
0.000000e+00, 1.142857e-06
0.000000e+00, 8.571429e-07
0.000000e+00, 5.714286e-07
0.000000e+00, 2.857143e-07
