2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
2.857143e-07, 0.000000e+00
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
0.000000e+00, 2.857143e-07
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
-2.857143e-07, 0.000000e+00
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
0.000000e+00, -2.857143e-07
