2.795853e-07, 1.866835e-07
2.009309e-08, 5.674792e-07
4.001399e-07, 1.134040e-07
3.100785e-07, 2.713603e-07
2.528876e-07, 1.446582e-07
1.127111e-07, 1.426070e-07
3.307983e-07, 4.141702e-07
7.840743e-08, 1.966667e-07
3.989409e-07, 2.062898e-07
4.062381e-07, 7.356026e-08
5.414723e-07, 2.769831e-07
4.630602e-07, 4.207815e-07
7.423274e-07, 2.431995e-07
2.280609e-07, 6.890621e-07
2.539321e-07, 2.604029e-08
4.868727e-07, 2.643232e-07
3.727191e-07, 2.579522e-07
3.957258e-07, 2.321492e-07
7.068437e-07, 6.177136e-08
3.408680e-07, 1.237930e-07
5.831670e-07, 5.700806e-09
7.687889e-07, 2.446275e-07
7.263304e-07, 3.832149e-07
6.342585e-07, 2.921807e-07
6.503143e-07, 3.236449e-07
7.831158e-07, 7.756403e-08
8.502623e-07, 4.532280e-13
8.052588e-07, 2.697698e-07
8.806821e-07, 9.483178e-08
1.093702e-06, 2.742142e-07
8.573379e-07, 2.057245e-07
9.918266e-07, 9.088571e-08
8.638761e-07, 3.259283e-07
9.976854e-07, 9.698356e-08
1.513655e-06, 5.077963e-07
1.420169e-06, 3.599955e-07
1.278464e-06, 4.344283e-07
1.261754e-06, 3.386625e-07
1.508301e-06, 2.396651e-08
1.283637e-06, 3.404421e-07
1.355463e-06, 1.881757e-07
1.042583e-06, 4.879181e-08
8.161487e-07, 2.730668e-07
1.152644e-06, 2.417376e-07
1.326076e-06, 5.743017e-08
1.144435e-06, 8.937912e-08
1.949005e-06, 2.256251e-07
1.574394e-06, 1.096977e-07
1.742745e-06, 4.399780e-07
1.624654e-06, 6.763290e-07
1.605105e-06, 2.250076e-07
1.526312e-06, 5.180797e-07
1.644370e-06, 4.450091e-08
1.565593e-06, 6.715835e-08
1.978386e-06, 2.903823e-07
1.610806e-06, 6.734657e-08
1.597420e-06, 1.844138e-07
1.883689e-06, 3.378871e-07
1.636142e-06, 5.517224e-08
1.770793e-06, 1.786177e-07
1.524912e-06, 2.752635e-07
2.037797e-06, 8.483448e-08
1.721280e-06, 1.588639e-07
1.979017e-06, 1.438676e-07
2.366753e-06, 3.881871e-08
2.433862e-06, 1.546924e-07
2.018171e-06, 9.245232e-08
2.249785e-06, 1.770670e-07
2.135325e-06, 1.508165e-07
2.203645e-06, 7.450672e-08
1.899016e-06, 1.208518e-07
2.296901e-06, 3.628535e-08
2.370920e-06, 2.656419e-07
2.420669e-06, 1.447629e-07
2.122245e-06, 5.940158e-09
1.802383e-06, 4.421936e-08
2.424603e-06, 2.493405e-07
2.538552e-06, 3.243464e-07
2.229899e-06, 2.177505e-07
2.240895e-06, 3.342296e-07
2.764957e-06, 4.792563e-08
2.480748e-06, 1.155418e-07
2.648736e-06, 1.627432e-07
2.953097e-06, 4.973132e-08
2.757290e-06, 6.883741e-08
2.983784e-06, 7.753744e-08
2.543053e-06, 1.803971e-07
2.948559e-06, 3.054022e-07
3.092226e-06, 3.828026e-08
2.494559e-06, 8.838528e-08
2.689310e-06, 1.560043e-07
2.469351e-06, 5.084549e-07
2.636601e-06, 1.877848e-08
2.573169e-06, 2.010827e-07
2.472682e-06, 4.559850e-08
3.195123e-06, 5.414886e-07
3.281440e-06, 9.422976e-08
3.382108e-06, 1.768763e-07
2.980762e-06, 7.135850e-08
3.181582e-06, 3.362343e-08
3.178881e-06, 2.068837e-07
3.380893e-06, 1.175751e-07
3.065522e-06, 2.621826e-07
2.996769e-06, 1.509697e-07
3.226284e-06, 9.180420e-08
3.244640e-06, 2.741525e-07
3.126073e-06, 2.882833e-07
3.359545e-06, 2.096846e-07
3.540854e-06, 8.725950e-09
3.969597e-06, 1.304077e-07
3.529105e-06, 4.686854e-07
3.725005e-06, 3.297926e-07
